ID_TAREFA,PRIORIDADE,DIFICULDADE,HORAS_PROD_MED,NIVEL_FOCO_MED,ESTRESSE_MED,HORAS_DORMIDAS_MED,SATISFACAO_MED,CARGA_TRABALHO_MED,TEMPO_CONCLUSAO_DIAS,ATRASO
2445,média,6.4,7.6,7.8,2.8,7.2,6.7,6.8,1.7,0
2446,baixa,1.2,7.5,6.7,4.0,7.3,7.6,5.6,0.5,0
2447,baixa,1.3,7.8,8.7,5.8,6.8,8.3,7.2,1.81,0
2448,média,3.6,7.3,8.2,1.5,8.0,7.1,7.0,0.61,0
2449,baixa,7.0,7.3,7.8,3.3,9.0,5.4,4.0,1.2,0
2450,baixa,4.6,7.3,7.2,5.3,7.4,8.5,8.1,1.36,0
2451,alta,5.9,9.0,8.4,4.0,6.8,6.7,7.5,0.5,0
2452,alta,3.1,7.7,7.3,6.5,5.3,6.1,4.8,4.88,0
2453,média,1.6,5.1,7.6,5.9,7.8,6.6,7.3,1.42,0
2454,alta,4.8,9.0,6.5,6.8,6.4,6.8,7.3,3.52,1
2455,baixa,1.2,5.9,7.1,8.9,8.4,8.8,8.6,1.58,1
2456,baixa,4.9,7.3,7.0,4.1,5.0,6.8,8.4,1.57,0
2457,média,5.0,6.7,6.2,6.4,6.6,7.4,7.0,1.43,0
2458,alta,9.7,5.5,7.4,4.7,8.2,7.8,6.5,8.92,0
2459,média,5.1,7.3,6.7,7.5,5.1,4.3,6.5,6.25,0
2460,baixa,1.4,6.3,5.6,8.5,5.4,7.4,5.4,1.79,1
2461,baixa,5.6,8.4,9.3,9.0,8.4,7.5,5.8,1.02,0
2462,média,7.6,6.1,7.8,5.3,8.4,8.1,6.5,3.24,0
2463,média,6.1,7.8,8.4,3.8,8.6,4.2,7.9,1.71,0
2464,baixa,3.9,6.6,8.9,4.4,7.8,6.1,4.0,1.09,0
2465,alta,4.1,5.8,6.6,7.0,7.0,6.7,5.3,3.92,1
2466,alta,6.3,8.1,6.9,2.8,7.3,8.4,6.0,8.04,0
2467,baixa,8.4,5.9,8.4,1.5,5.8,5.5,7.0,1.55,1
2468,alta,6.1,6.7,8.4,8.1,6.9,6.2,4.4,1.83,0
2469,média,7.2,5.7,5.9,3.5,8.2,6.1,8.4,2.72,0
2470,alta,8.3,5.5,8.7,7.6,7.8,6.6,5.9,6.56,1
2471,média,4.0,4.8,7.5,3.5,8.0,6.3,5.8,4.15,0
2472,média,4.8,5.7,6.3,3.6,6.0,10.0,8.5,2.52,0
2473,baixa,4.8,6.7,7.9,4.9,7.7,5.4,9.0,1.39,0
2474,média,5.5,8.5,9.5,6.7,5.6,7.2,4.2,1.99,1
2475,baixa,9.1,6.0,6.7,7.5,7.5,5.6,7.8,2.41,1
2476,alta,4.3,5.9,8.1,3.4,8.1,7.1,7.3,1.24,0
2477,média,1.9,5.7,7.3,6.2,8.1,8.9,7.0,1.05,0
2478,média,1.9,4.6,7.8,7.3,8.3,7.9,6.3,0.9,0
2479,baixa,2.6,6.5,7.9,2.2,6.4,7.8,6.0,1.31,0
2480,baixa,9.8,6.6,8.5,1.1,7.0,7.8,5.5,0.94,1
2481,alta,9.6,6.9,6.7,2.0,9.0,5.6,6.6,8.37,0
2482,baixa,5.4,7.0,7.9,3.8,5.8,8.2,6.0,1.13,1
2483,média,5.6,5.6,8.0,6.4,6.9,6.4,9.0,3.18,0
2484,alta,8.5,5.9,7.4,7.4,6.6,8.2,7.0,3.89,1
2485,média,1.9,7.6,7.4,1.9,8.0,5.8,5.5,0.5,0
2486,baixa,8.2,4.7,8.5,1.4,6.5,9.1,6.6,2.49,0
2487,média,4.2,4.5,8.4,4.6,7.5,4.3,4.0,1.49,0
2488,baixa,7.1,7.0,9.3,4.6,8.0,3.9,6.1,0.51,0
2489,alta,3.0,6.6,8.0,4.6,7.5,7.7,6.5,0.5,0
2490,baixa,3.1,7.8,6.2,5.6,5.9,7.9,7.1,1.86,0
2491,baixa,7.7,8.4,7.0,6.2,7.3,6.5,7.8,2.25,1
2492,média,2.3,9.0,7.3,2.8,7.2,6.1,5.6,0.5,0
2493,alta,5.6,9.0,9.0,6.6,6.6,6.2,6.1,4.58,0
2494,média,7.3,8.7,6.8,6.5,9.0,5.9,8.5,1.92,0
2495,baixa,8.5,8.2,7.0,4.9,6.9,7.0,8.1,2.09,0
2496,média,9.2,6.3,7.0,6.5,6.6,5.3,4.6,3.45,0
2497,alta,1.3,9.0,7.1,9.6,9.0,8.6,4.0,6.45,1
2498,média,1.2,6.5,8.3,2.9,8.5,4.6,7.1,0.5,0
2499,média,7.1,9.0,8.1,4.6,6.9,6.0,6.9,3.21,0
2500,alta,8.8,5.4,6.8,3.3,6.2,9.4,7.3,6.05,1
2501,baixa,5.0,6.4,7.0,3.5,6.8,10.0,4.0,1.06,0
2502,média,7.2,5.7,7.8,9.6,6.4,7.0,7.0,2.71,1
2503,alta,7.9,6.8,7.0,6.7,6.3,4.6,7.1,4.19,1
2504,média,3.7,8.7,6.8,6.4,7.7,6.7,6.4,2.23,1
2505,baixa,9.0,9.0,6.3,2.9,8.1,6.9,7.9,1.54,0
2506,média,9.6,7.5,7.1,6.2,8.5,8.8,6.9,5.21,1
2507,alta,7.9,7.2,7.1,1.0,7.7,7.4,8.0,0.5,0
2508,média,7.2,6.5,7.8,5.5,6.4,7.6,5.1,3.53,0
2509,baixa,8.9,6.5,6.9,5.9,6.9,4.9,8.9,1.75,0
2510,baixa,3.0,9.0,5.7,4.1,6.8,7.0,5.6,0.51,0
2511,baixa,9.0,9.0,6.3,3.8,7.9,8.1,8.4,2.61,1
2512,alta,5.5,5.3,6.5,2.9,7.4,5.1,6.3,2.2,0
2513,média,3.7,7.4,8.4,4.7,6.5,6.8,4.0,2.03,0
2514,média,2.6,5.4,6.7,9.1,7.6,7.1,8.5,1.26,0
2515,baixa,4.8,8.3,8.5,5.5,6.6,8.6,6.7,1.87,0
2516,baixa,4.0,4.2,7.7,5.7,5.5,5.4,5.7,0.57,0
2517,alta,9.0,5.4,5.9,3.2,6.9,3.1,8.9,11.26,0
2518,média,4.5,5.5,8.3,5.2,7.3,5.6,7.9,2.95,0
2519,média,5.5,9.0,8.6,1.7,5.4,6.9,6.1,0.5,0
2520,média,4.4,7.2,8.8,1.5,6.8,6.6,9.0,0.5,0
2521,alta,7.5,8.3,7.1,5.8,7.2,6.0,6.8,4.85,0
2522,baixa,1.5,6.0,5.9,6.9,7.8,7.8,5.9,1.25,0
2523,alta,9.0,6.8,6.8,4.3,7.2,7.9,4.3,5.56,1
2524,alta,2.3,8.5,7.0,4.7,7.6,9.7,4.0,0.5,0
2525,média,5.8,6.7,6.5,1.4,7.3,7.1,7.2,0.66,0
2526,média,4.4,7.7,6.3,2.9,7.1,9.3,6.1,3.85,0
2527,média,7.9,5.5,6.4,2.2,6.2,7.7,5.9,3.36,0
2528,alta,1.2,7.2,8.6,4.6,5.6,4.0,4.0,1.0,0
2529,baixa,3.9,7.0,7.8,6.1,5.9,6.8,4.8,1.76,0
2530,alta,3.9,4.7,8.7,3.7,9.0,5.0,5.0,1.26,0
2531,baixa,4.1,4.4,7.1,5.2,7.4,8.4,7.7,1.19,0
2532,média,9.1,5.8,7.9,7.9,6.9,6.3,4.2,4.61,0
2533,baixa,3.4,7.8,7.9,5.8,6.5,4.9,7.3,1.56,0
2534,média,8.8,8.3,6.0,4.0,6.4,7.2,4.0,4.57,0
2535,alta,6.3,5.9,9.0,2.5,9.0,5.1,9.0,0.78,0
2536,média,2.6,5.1,7.8,6.9,7.4,6.5,5.2,3.23,0
2537,baixa,6.1,5.4,8.8,7.3,9.0,7.9,7.2,3.12,0
2538,alta,1.4,5.2,7.2,5.1,5.9,4.5,6.8,4.55,0
2539,baixa,4.8,7.7,6.8,6.5,7.1,3.6,6.0,1.67,0
2540,média,5.1,5.6,6.3,5.1,6.1,6.0,7.9,2.64,0
2541,alta,4.0,6.3,4.1,5.0,7.1,5.3,7.8,7.48,0
2542,baixa,5.6,6.0,8.6,6.4,6.6,6.1,6.3,1.64,1
2543,média,3.6,8.8,7.8,4.4,7.3,6.0,4.0,1.66,0
2544,baixa,2.7,5.8,7.1,6.3,7.1,7.7,8.3,0.7,0
2545,alta,8.5,5.6,7.3,3.2,7.9,6.8,6.6,3.9,1
2546,baixa,5.2,7.1,8.0,4.8,6.7,6.8,6.1,2.45,1
2547,alta,6.1,9.0,7.9,1.0,6.6,9.2,6.7,5.41,1
2548,baixa,6.6,9.0,8.7,3.0,7.1,5.3,4.0,1.57,0
2549,alta,4.0,5.9,6.6,7.2,6.3,7.4,5.9,6.77,1
2550,média,1.4,5.1,7.1,5.0,9.0,8.1,7.4,3.13,0
2551,baixa,1.5,9.0,7.9,2.5,8.7,6.4,7.7,2.41,0
2552,baixa,6.0,7.3,7.5,6.0,7.0,9.3,4.9,1.54,0
2553,média,6.7,5.0,7.4,6.7,7.2,5.6,8.7,3.45,0
2554,baixa,9.3,5.1,7.7,5.8,7.7,8.4,9.0,3.04,0
2555,média,6.5,9.0,6.6,5.2,7.7,8.5,4.0,4.96,0
2556,média,6.9,4.8,7.7,8.0,6.6,7.1,6.5,1.9,0
2557,média,7.5,6.2,8.0,1.0,8.3,8.9,6.1,1.43,0
2558,baixa,1.6,7.8,8.7,2.8,6.7,5.6,8.7,0.64,0
2559,baixa,1.4,7.8,7.6,3.1,5.9,6.1,5.8,0.5,0
2560,média,9.0,7.4,5.5,3.2,9.0,4.7,6.9,3.57,0
2561,média,4.5,4.7,7.4,6.9,7.7,6.0,6.4,2.38,0
2562,média,5.9,7.4,5.9,8.0,7.2,8.2,9.0,4.25,0
2563,média,9.4,5.0,7.9,6.0,7.2,7.0,7.3,4.16,1
2564,média,7.7,8.4,7.9,6.8,6.4,5.1,8.9,4.47,1
2565,alta,10.0,6.1,7.2,7.8,8.1,6.6,4.0,6.85,1
2566,alta,6.0,7.7,7.0,6.7,9.0,6.6,5.9,8.1,0
2567,média,4.7,5.9,5.7,1.5,8.8,6.2,4.6,1.87,0
2568,média,6.3,5.7,9.3,7.3,7.9,7.8,7.6,3.56,1
2569,média,7.8,9.0,6.6,2.8,6.1,8.6,6.2,2.21,0
2570,média,6.1,9.0,7.1,1.7,8.3,6.1,9.0,3.58,0
2571,baixa,2.7,8.0,8.4,3.0,7.8,7.6,6.5,0.9,0
2572,média,3.7,6.7,8.8,6.9,7.1,7.9,7.0,2.91,0
2573,média,3.3,6.6,7.9,3.7,8.4,7.4,7.7,0.85,0
2574,baixa,2.7,8.6,8.1,4.5,7.8,4.4,7.8,1.13,0
2575,média,9.6,6.7,5.8,2.7,6.5,8.6,7.6,5.58,1
2576,baixa,9.2,6.4,6.1,7.7,7.7,6.7,7.1,3.32,1
2577,média,8.8,7.3,6.3,3.7,7.5,9.3,4.7,4.63,0
2578,alta,5.9,8.8,8.5,6.5,6.9,6.2,4.3,3.55,1
2579,média,2.0,6.5,6.5,6.0,8.0,5.5,7.5,2.68,0
2580,baixa,4.5,6.0,9.2,6.5,7.7,7.2,5.4,1.35,0
2581,alta,2.4,7.6,6.7,7.6,6.7,8.7,8.0,0.5,1
2582,baixa,6.8,8.1,8.9,5.4,7.3,7.8,6.8,2.22,0
2583,baixa,8.8,7.5,6.9,6.0,6.2,4.2,6.4,2.12,0
2584,média,4.1,5.1,6.8,5.4,7.6,9.4,6.3,1.81,0
2585,baixa,9.8,6.4,6.7,1.2,7.2,8.6,9.0,2.82,0
2586,média,9.6,5.0,7.1,3.9,7.3,5.3,4.1,4.81,0
2587,média,4.3,7.6,7.2,4.8,6.3,5.1,5.8,2.88,0
2588,média,8.1,7.1,7.8,6.9,5.7,7.6,8.6,2.89,0
2589,baixa,3.1,8.5,7.8,5.0,8.2,7.9,4.5,1.09,0
2590,média,1.5,7.2,6.1,1.0,7.2,6.8,5.5,0.5,0
2591,média,8.0,7.5,7.1,1.0,5.9,6.9,6.3,0.89,1
2592,baixa,7.1,7.8,8.3,6.6,6.6,7.3,5.2,0.5,1
2593,baixa,6.7,9.0,5.9,6.5,8.0,5.2,8.0,2.78,1
2594,baixa,2.4,6.9,6.7,7.9,8.8,7.4,7.2,3.02,0
2595,média,1.3,4.9,7.2,5.7,8.2,7.2,7.2,3.03,0
2596,alta,6.8,7.6,5.5,4.8,8.3,9.3,5.2,6.14,0
2597,média,2.9,6.4,8.5,4.8,6.8,3.9,5.8,0.5,0
2598,baixa,9.5,8.3,9.7,6.0,7.8,6.1,5.7,1.94,0
2599,média,8.4,9.0,7.1,1.3,5.6,5.1,9.0,6.12,0
2600,baixa,7.0,5.3,6.4,3.4,7.5,8.5,8.1,2.65,0
2601,média,4.7,4.4,6.0,6.2,9.0,7.9,5.2,3.59,0
2602,baixa,2.6,7.4,8.8,4.1,8.5,4.7,6.8,0.5,0
2603,média,8.1,8.7,8.4,7.8,7.0,7.3,5.3,4.84,1
2604,baixa,2.6,7.1,7.8,4.4,7.2,7.3,4.8,0.97,0
2605,média,8.3,8.8,7.7,7.2,8.3,7.8,7.1,3.37,0
2606,média,9.2,7.2,9.3,6.0,5.3,7.4,7.8,4.71,0
2607,baixa,5.8,8.8,6.2,3.4,6.5,6.2,5.6,2.42,1
2608,baixa,9.0,6.3,7.9,3.5,6.4,6.7,5.6,1.33,0
2609,alta,9.3,4.7,7.9,4.6,7.6,8.2,7.7,4.4,0
2610,baixa,3.2,7.1,8.3,8.4,7.1,4.8,7.9,2.24,1
2611,baixa,9.1,7.5,4.6,6.9,7.9,5.6,6.1,2.47,0
2612,média,4.7,8.0,8.4,5.0,7.4,8.3,6.4,3.77,0
2613,alta,3.3,7.9,7.2,3.0,8.7,9.1,6.1,7.2,1
2614,média,4.2,8.1,7.8,6.3,7.1,6.4,8.3,3.74,0
2615,média,9.5,7.4,6.0,4.4,9.0,8.0,6.0,3.82,1
2616,baixa,6.3,5.2,8.2,2.7,7.3,4.2,6.1,1.74,0
2617,alta,3.6,7.5,8.6,9.2,7.8,7.7,4.6,1.5,0
2618,média,3.6,5.1,6.8,7.2,7.0,7.0,4.3,1.94,0
2619,baixa,8.6,7.2,6.8,3.3,6.9,8.4,7.1,2.5,0
2620,baixa,8.7,6.0,6.2,3.6,7.7,6.2,5.6,3.05,0
2621,média,3.4,7.9,7.2,3.0,8.5,9.9,5.2,0.55,0
2622,baixa,9.4,4.8,8.2,3.3,6.3,7.6,7.3,2.05,0
2623,média,5.3,7.5,7.5,1.7,8.2,7.8,5.7,0.5,0
2624,baixa,5.0,5.9,6.8,3.3,7.8,6.4,5.0,1.2,0
2625,média,6.7,8.8,7.6,1.6,7.0,7.4,4.7,1.7,0
2626,média,9.3,6.5,8.7,6.4,9.0,7.8,5.5,4.39,0
2627,média,2.9,6.1,7.0,3.1,8.1,8.8,7.9,0.5,0
2628,alta,9.6,8.8,8.2,3.9,7.0,10.0,8.9,9.66,1
2629,baixa,9.0,6.4,6.8,4.5,8.3,8.6,8.7,2.3,0
2630,média,4.7,8.3,6.2,7.9,7.3,6.3,4.0,5.24,0
2631,média,7.3,9.0,6.9,5.6,6.0,6.8,5.0,3.91,0
2632,média,1.1,4.7,8.2,5.5,7.9,10.0,4.5,3.36,0
2633,baixa,4.1,6.9,6.9,3.7,6.0,6.2,8.2,0.81,0
2634,média,3.1,6.9,8.6,4.7,8.1,7.7,6.2,2.96,0
2635,média,4.4,5.9,7.1,8.9,8.0,10.0,6.0,5.93,0
2636,média,6.4,7.3,5.8,6.7,7.1,4.1,5.8,2.35,0
2637,alta,9.5,5.8,6.0,3.1,8.5,6.0,5.7,4.44,0
2638,baixa,7.4,6.1,8.3,4.7,7.9,8.8,6.4,2.49,0
2639,baixa,2.0,9.0,9.0,8.3,6.9,4.6,5.3,0.5,0
2640,média,7.2,7.3,7.8,5.2,6.6,5.8,7.3,0.85,0
2641,baixa,5.0,8.1,6.3,7.7,8.5,6.4,7.7,0.5,0
2642,média,2.7,8.7,6.2,4.1,7.2,7.0,6.2,3.54,0
2643,média,5.5,9.0,6.5,4.5,6.9,6.9,8.5,1.85,0
2644,baixa,3.2,9.0,8.4,5.7,7.8,8.3,5.5,1.45,0
2645,média,4.4,9.0,9.3,4.0,8.0,5.2,6.0,3.94,0
2646,média,6.5,5.5,8.8,7.4,7.4,6.0,5.1,3.2,0
2647,média,1.8,6.5,7.4,5.1,8.5,7.6,5.9,2.65,0
2648,média,3.7,5.8,7.9,5.4,8.9,7.4,6.9,1.21,0
2649,média,6.5,5.3,7.9,2.4,7.6,6.0,6.6,3.5,0
2650,baixa,5.5,6.3,7.1,3.7,8.6,5.2,6.4,0.88,0
2651,alta,2.6,6.2,7.3,6.0,7.3,8.3,7.3,1.76,1
2652,alta,9.3,6.5,8.6,5.4,5.6,4.0,9.0,6.07,1
2653,baixa,7.9,7.8,9.1,2.6,7.2,6.5,7.4,1.81,1
2654,alta,1.2,5.7,8.6,5.4,6.8,6.2,4.9,3.14,0
2655,média,4.9,7.0,7.3,6.7,6.2,7.6,6.0,3.59,0
2656,baixa,5.8,8.2,6.8,1.0,7.7,6.0,6.4,1.74,0
2657,alta,2.9,7.4,6.4,6.6,8.5,7.9,8.2,3.55,0
2658,média,2.9,7.7,8.2,5.4,8.8,5.8,7.5,3.05,0
2659,baixa,7.4,9.0,7.5,5.3,7.5,5.3,7.0,1.3,1
2660,média,9.0,7.3,8.3,5.1,6.7,6.9,7.5,5.73,0
2661,baixa,2.0,5.9,8.4,6.6,8.1,6.5,4.4,0.5,1
2662,baixa,7.4,7.6,8.4,1.0,7.7,10.0,7.6,1.58,1
2663,baixa,8.1,8.4,5.7,3.5,6.5,7.0,4.0,0.94,0
2664,média,8.2,8.4,7.2,9.4,7.7,10.0,4.0,6.03,1
2665,baixa,4.8,9.0,7.4,5.2,8.1,10.0,5.3,1.28,0
2666,baixa,6.2,8.2,6.2,6.7,8.5,8.8,4.6,0.5,1
2667,baixa,5.7,4.8,7.0,2.8,7.1,5.6,6.1,0.5,0
2668,média,5.1,6.2,7.5,8.3,6.9,7.9,6.7,4.66,1
2669,média,2.5,7.7,7.4,8.4,9.0,6.9,5.1,3.79,0
2670,alta,5.3,8.7,6.4,7.3,7.6,5.8,4.3,7.85,1
2671,baixa,5.3,7.6,7.0,4.4,8.1,8.0,7.9,1.54,0
2672,alta,7.3,4.3,8.3,7.8,7.0,6.2,4.5,5.27,1
2673,baixa,9.6,6.0,6.7,4.4,8.5,7.1,6.9,2.32,0
2674,baixa,9.4,8.2,5.3,6.5,7.2,5.8,6.0,2.18,0
2675,alta,6.5,5.7,6.7,4.8,8.9,6.5,8.0,9.36,1
2676,baixa,1.4,8.6,8.1,3.4,7.9,4.5,5.7,0.5,0
2677,média,2.4,9.0,8.1,4.4,7.8,5.9,8.8,0.66,0
2678,média,2.0,9.0,8.2,4.6,6.2,6.7,6.6,1.85,0
2679,média,6.4,6.2,9.2,7.4,6.7,7.9,5.6,0.5,0
2680,baixa,2.2,7.5,7.5,3.3,7.1,8.1,5.2,0.5,0
2681,baixa,5.8,8.0,7.3,5.3,6.1,6.3,7.9,0.98,0
2682,média,3.0,8.0,8.3,4.9,7.2,4.3,6.6,1.25,0
2683,alta,6.2,6.0,6.6,5.2,6.6,6.4,7.2,4.25,0
2684,média,6.7,5.7,7.3,5.6,8.7,7.9,6.3,2.48,0
2685,alta,8.8,5.0,8.1,4.8,7.3,4.6,5.6,6.76,1
2686,média,9.9,6.6,6.8,1.9,7.8,5.4,6.6,8.25,1
2687,baixa,6.5,3.6,6.0,6.2,8.1,7.7,6.5,2.52,1
2688,média,2.5,7.8,6.2,5.5,8.4,6.0,7.0,2.59,0
2689,média,4.5,8.0,7.1,6.7,6.3,7.7,4.0,0.5,1
2690,alta,8.4,7.2,6.3,5.4,8.1,7.8,4.0,7.99,0
2691,baixa,3.9,6.6,6.9,1.6,6.8,8.7,4.6,1.44,0
2692,média,4.6,6.4,8.6,3.2,7.6,7.9,5.6,3.32,0
2693,baixa,3.3,6.4,7.8,4.2,7.3,5.9,7.5,2.21,0
2694,média,9.6,4.7,8.2,2.9,7.6,4.3,5.9,6.01,1
2695,alta,7.6,5.5,8.1,9.0,7.8,6.5,9.0,8.93,1
2696,baixa,2.9,5.3,6.7,7.7,5.6,7.6,6.2,0.91,1
2697,média,5.6,6.4,6.2,7.2,6.7,7.0,6.8,2.66,1
2698,baixa,9.8,6.7,7.9,4.0,7.1,7.9,4.8,1.85,1
2699,média,5.2,5.2,7.6,4.2,6.1,6.0,7.5,2.58,0
2700,alta,1.9,7.2,7.8,1.8,6.4,7.2,4.0,0.5,0
2701,alta,6.6,6.6,7.5,2.2,6.8,8.2,5.8,1.16,0
2702,alta,8.6,6.2,7.1,3.9,9.0,5.7,7.1,5.68,0
2703,alta,2.4,7.3,6.5,5.2,7.1,6.5,8.9,3.33,0
2704,média,3.0,9.0,9.3,4.6,7.6,6.7,4.0,1.01,0
2705,baixa,2.8,5.6,6.8,6.3,6.9,5.2,5.4,0.75,0
2706,baixa,3.5,6.5,7.4,4.3,6.3,5.9,5.6,1.9,1
2707,média,4.6,8.1,7.4,3.2,6.8,7.5,7.7,0.71,0
2708,baixa,4.4,5.9,7.2,1.0,6.5,8.5,6.4,0.5,0
2709,média,6.1,6.2,7.7,4.5,9.0,6.8,5.1,1.47,0
2710,baixa,9.6,7.1,6.5,7.1,6.9,7.0,6.8,3.12,0
2711,média,4.0,6.4,7.7,1.0,8.0,6.9,5.1,2.19,0
2712,baixa,5.7,3.8,6.7,7.2,7.4,7.7,6.1,2.14,0
2713,média,4.9,5.5,5.7,5.5,5.9,8.2,7.5,3.11,0
2714,média,4.5,5.4,7.1,3.8,7.3,8.5,5.2,1.63,0
2715,alta,1.6,9.0,7.4,5.8,8.5,6.9,7.6,4.09,0
2716,média,2.3,6.3,7.1,6.7,6.7,5.7,5.6,4.62,0
2717,alta,4.2,6.9,7.2,3.1,5.0,5.5,9.0,1.65,0
2718,alta,6.4,7.4,9.8,5.3,7.7,8.8,8.0,3.55,0
2719,média,7.7,8.5,7.2,5.2,7.1,6.1,6.2,3.17,0
2720,baixa,8.8,6.4,7.2,6.0,6.4,6.8,7.1,2.56,1
2721,baixa,8.0,7.4,5.4,4.4,7.2,8.3,5.5,1.74,0
2722,média,1.2,9.0,10.0,6.1,7.1,7.7,6.2,1.26,1
2723,alta,8.8,7.6,8.5,9.5,7.8,7.1,4.9,6.05,1
2724,alta,1.8,7.2,6.0,7.1,6.7,4.9,7.7,8.95,1
2725,média,7.9,6.8,6.4,6.1,7.6,7.1,6.0,3.44,1
2726,alta,9.9,9.0,7.0,6.6,7.2,6.4,5.9,5.92,1
2727,baixa,5.4,5.9,10.0,1.5,7.6,7.4,9.0,0.86,0
2728,média,3.6,9.0,7.0,2.3,5.0,7.3,6.2,0.5,0
2729,média,4.0,7.6,7.6,1.6,8.2,4.9,6.2,3.32,0
2730,média,6.9,7.4,7.5,7.5,7.5,7.8,6.9,2.77,0
2731,média,6.3,7.1,7.4,4.9,7.9,6.1,4.7,2.98,0
2732,baixa,9.5,6.8,8.2,2.6,7.9,8.2,6.0,2.4,0
2733,baixa,6.9,8.6,7.8,6.9,7.4,7.7,5.7,3.41,0
2734,alta,8.4,7.1,7.7,3.1,7.1,7.6,8.2,4.61,1
2735,baixa,3.7,6.9,8.1,5.8,8.9,6.8,6.7,0.83,0
2736,baixa,3.8,5.5,8.1,4.2,7.5,7.5,8.4,0.5,0
2737,média,3.9,5.4,9.2,1.2,7.1,5.4,6.3,1.67,0
2738,baixa,9.7,5.3,8.2,6.0,7.5,8.4,8.4,2.14,0
2739,baixa,2.2,9.0,7.4,4.3,6.8,6.8,6.9,1.59,0
2740,baixa,10.0,7.1,5.7,8.6,7.2,5.8,8.3,4.14,1
2741,baixa,5.7,6.5,6.8,4.9,8.3,7.9,4.2,1.35,0
2742,média,2.9,7.0,8.3,8.1,7.5,6.7,9.0,1.13,1
2743,média,6.2,7.7,6.6,5.6,7.7,10.0,7.7,0.5,0
2744,média,5.6,7.0,8.7,5.1,8.3,6.8,8.5,1.78,0
2745,alta,3.4,7.3,7.3,1.7,7.5,6.5,5.7,4.09,0
2746,média,5.7,9.0,8.1,6.0,6.6,10.0,5.6,0.91,0
2747,média,8.4,8.9,6.4,2.5,7.5,10.0,6.0,5.5,0
2748,média,6.1,8.8,7.8,7.6,7.6,6.5,5.2,3.86,0
2749,baixa,3.6,6.0,8.4,5.7,5.0,6.6,6.0,2.36,0
2750,média,5.8,6.0,7.9,4.4,6.8,5.4,6.9,1.38,0
2751,média,8.0,7.7,7.3,2.5,7.6,6.2,8.6,1.53,0
2752,média,1.8,6.0,8.4,5.1,7.3,5.5,8.2,1.23,0
2753,média,8.9,6.3,7.2,5.6,8.3,8.5,4.0,4.01,1
2754,média,7.0,6.7,8.0,4.5,7.4,6.5,7.2,5.98,0
2755,baixa,4.5,5.6,8.2,8.3,7.1,7.3,6.4,1.85,0
2756,baixa,4.7,5.4,7.4,5.7,5.9,4.7,5.5,1.3,0
2757,baixa,6.3,7.5,7.2,6.2,7.2,6.0,5.6,1.08,1
2758,baixa,2.0,6.5,8.4,6.9,7.4,8.7,4.4,1.21,0
2759,média,1.5,7.1,8.0,5.5,6.2,8.9,4.4,1.63,0
2760,média,3.9,6.6,5.2,6.5,7.5,6.2,6.1,3.87,0
2761,baixa,3.0,6.4,9.0,7.4,7.8,6.8,6.9,0.55,0
2762,alta,9.2,8.4,5.1,5.9,6.2,7.7,4.9,5.74,1
2763,baixa,9.5,8.8,6.0,3.1,7.1,5.0,4.0,2.28,0
2764,baixa,6.1,7.9,7.3,2.3,7.6,5.2,7.2,1.45,0
2765,média,2.6,7.1,5.9,5.0,6.7,10.0,6.9,2.19,0
2766,baixa,7.7,6.8,7.4,4.1,7.8,4.3,7.5,3.16,1
2767,média,6.6,8.5,7.0,7.8,6.3,8.4,6.5,5.6,0
2768,baixa,7.6,4.1,6.7,4.9,6.4,5.2,4.8,1.87,0
2769,alta,4.2,8.2,6.3,6.2,7.1,8.2,5.5,3.07,0
2770,baixa,1.0,5.2,7.0,10.0,8.3,5.6,4.0,1.33,1
2771,baixa,2.7,7.0,7.7,8.9,8.5,8.4,6.1,0.5,0
2772,média,6.2,9.0,8.3,5.4,5.7,5.9,8.2,3.17,1
2773,média,9.5,7.7,8.7,5.5,8.4,4.7,5.6,3.1,0
2774,alta,5.7,5.2,6.8,5.9,7.1,10.0,5.3,10.33,0
2775,baixa,5.9,6.1,8.2,3.5,5.7,9.2,5.4,0.74,0
2776,média,2.7,6.7,7.6,4.0,6.5,6.1,6.1,0.5,0
2777,baixa,3.4,8.2,7.6,7.3,7.0,10.0,5.6,1.7,0
2778,alta,1.3,4.7,7.5,3.1,7.7,8.3,6.5,1.26,0
2779,baixa,8.3,9.0,7.8,4.4,8.0,8.4,6.1,2.61,1
2780,média,5.0,7.8,9.6,3.9,7.7,7.0,5.9,3.4,0
2781,alta,7.8,6.9,7.2,4.3,6.6,7.9,7.0,5.47,1
2782,alta,7.1,6.3,8.6,5.4,8.8,6.8,4.7,5.17,0
2783,média,1.4,8.2,7.3,5.8,7.7,7.4,6.3,2.99,0
2784,baixa,6.8,4.3,7.5,6.1,9.0,7.8,5.3,1.15,0
2785,alta,4.1,6.3,7.4,5.6,6.4,7.8,7.9,5.66,0
2786,média,7.9,8.4,7.4,6.9,7.5,7.7,5.6,4.22,1
2787,baixa,4.9,7.2,6.3,8.7,9.0,6.6,5.7,0.59,0
2788,baixa,3.0,7.5,9.5,7.2,6.9,8.1,7.8,0.5,0
2789,alta,3.3,6.1,9.0,4.9,8.1,6.1,6.4,0.5,0
2790,média,7.2,8.5,7.7,4.8,5.4,5.8,5.2,1.65,0
2791,alta,9.9,5.6,6.0,3.4,6.7,5.7,7.4,8.35,1
